County,Year,BLM,USFS,State,County and Municipal,Industry,NIP,Native American,Total Of Volume,Total Private,Total Public
WASCO,1990,0,20118,0,0,35360,21383,50312,127173,107055,20118
WASCO,1991,0,31030,0,1061,11209,9700,42959,95959,63868,32091
WASCO,1992,0,13419,0,0,1673,5007,67416,87515,74096,13419
WASCO,1993,0,11330,23,407,3262,3344,51823,70189,58429,11760
WASCO,1994,0,4553,769,0,3170,3066,29473,41031,35709,5322
WASCO,1995,0,4869,0,0,1310,3705,16986,26870,22001,4869
WASCO,1996,0,4225,0,262,149,2769,47061,54466,49979,4487
WASCO,1997,0,14224,0,0,541,3255,61822,79842,65618,14224
WASCO,1998,0,11111,0,0,2193,6225,36169,55698,44587,11111
WASCO,1999,0,10571,0,574,1897,2207,31904,47153,36008,11145
WASCO,2000,0,6049,0,0,20,717,60512,67298,61249,6049
WASCO,2001,0,205,0,0,2149,234,45030,47618,47413,205
WASCO,2002,0,1642,0,0,1779,569,20968,24958,23316,1642
WASCO,2003,0,1451,0,3108,0,3272,29301,37132,32573,4559
WASCO,2004,0,5878,0,0,2245,2471,29879,40473,34595,5878
WASCO,2005,0,14824,0,0,272,3417,44865,63378,48554,14824
WASCO,2006,0,6184,0,1655,2054,758,39617,50268,42429,7839
WASCO,2007,0,1340,0,0,2663,1158,41714,46875,45535,1340
WASCO,2008,0,3371,0,0,794,227,37940,42332,38961,3371
WASCO,2009,0,7397,0,0,4586,592,33468,46043,38646,7397
WASCO,2010,0,6471,0,0,89,395,59258,66213,59742,6471
WASCO,2011,0,1822,0,162,0,140,27031,29155,27171,1984
WASCO,2012,0,5056.74,0,0,286,455,33469,39266.74,34210,5056.74
WASCO,2013,0,255,0,0,221,689,31962,33127,32872,255
WASCO,2014,0,6746,0,1106,5326,645,31752,45575,37723,7852
WASCO,2015,0,12732,398,21,529,1620,22950,38250,25099,13151
WASCO,2016,0,9225,0,0,0,848,22000,32073,22848,9225
WASHINGTON,1962,4671,0,1966,0,6534,10905,0,24076,17439,6637
WASHINGTON,1963,943,0,2142,,13561,8817,0,25463,22378,3085
WASHINGTON,1964,5147,0,1822,,3435,9574,0,19978,13009,6969
WASHINGTON,1965,5859,0,1937,0,10045,12402,0,30243,22447,7796
WASHINGTON,1966,4662,0,0,0,10724,13000,0,28386,23724,4662
WASHINGTON,1967,3010,0,69,0,5500,8538,0,17117,14038,3079
WASHINGTON,1968,2056,0,0,0,13865,11295,0,27216,25160,2056
WASHINGTON,1969,600,0,620,0,12180,26905,0,40305,39085,1220
WASHINGTON,1970,0,0,2261,0,5215,12959,0,20435,18174,2261
WASHINGTON,1971,946,0,625,0,13321,8175,0,23067,21496,1571
WASHINGTON,1972,385,0,1440,1200,1405,8835,0,13265,10240,3025
WASHINGTON,1973,222,0,2591,0,6800,10355,0,19968,17155,2813
WASHINGTON,1974,0,0,8169,0,25965,6927,0,41061,32892,8169
WASHINGTON,1975,0,0,1054,211,14933,8255,0,24453,23188,1265
WASHINGTON,1976,0,0,792,241,10123,10631,0,21787,20754,1033
WASHINGTON,1977,57,0,4988,5,9213,15327,0,29590,24540,5050
WASHINGTON,1978,1355,0,2065,0,10739,11126,0,25285,21865,3420
WASHINGTON,1979,51,0,4145,0,18489,11312,0,33997,29801,4196
WASHINGTON,1980,521,0,513,0,13701,8015,0,22750,21716,1034
WASHINGTON,1981,162,0,4149,1300,11031,7615,0,24257,18646,5611
WASHINGTON,1982,324,0,3997,0,19675,10646,0,34642,30321,4321
WASHINGTON,1983,856,0,11032,362,25085,15245,0,52580,40330,12250
WASHINGTON,1984,1769,0,22756,368,34865,28224,0,87982,63089,24893
WASHINGTON,1985,2549,0,3410,95,42576,31116,0,79746,73692,6054
WASHINGTON,1986,15,0,9139,696,37945,22844,0,70639,60789,9850
WASHINGTON,1987,582,0,1234,1975,38348,32064,0,74203,70412,3791
WASHINGTON,1988,37,0,16,1347,31855,41639,0,74894,73494,1400
WASHINGTON,1989,2725,0,2302,39,40973,38874,0,84913,79847,5066
WASHINGTON,1990,1,0,2259,66,51105,21174,0,74605,72279,2326
WASHINGTON,1991,0,0,1076,1684,61100,23475,0,87335,84575,2760
WASHINGTON,1992,4231,0,2822,294,50005,32909,0,90261,82914,7347
WASHINGTON,1993,2,0,2360,60,72275,45185,0,119882,117460,2422
WASHINGTON,1994,0,0,3065,0,75112,35414,0,113591,110526,3065
WASHINGTON,1995,0,0,8135,1871,82486,30520,0,123012,113006,10006
WASHINGTON,1996,2,0,13444,1511,89826,31687,0,136470,121513,14957
WASHINGTON,1997,0,0,13064,152,81423,21181,0,115820,102604,13216
WASHINGTON,1998,13,0,7345,461,73303,11920,0,93042,85223,7819
WASHINGTON,1999,0,0,14982,1370,68931,25923,0,111206,94854,16352
WASHINGTON,2000,32,0,19747,684,103888,21250,0,145601,125138,20463
WASHINGTON,2001,0,0,31527,635,96547,11455,0,140164,108002,32162
WASHINGTON,2002,77,0,12371,1089,107356,13308,0,134201,120664,13537
WASHINGTON,2003,1989,0,18937,631,119940,19577,0,161074,139517,21557
WASHINGTON,2004,2790,0,28333,0,111141,36089,0,178353,147230,31123
WASHINGTON,2005,3432,0,20523,496,118507,39301,0,182259,157808,24451
WASHINGTON,2006,303,0,31839,1189,124017,29702,0,187050,153719,33331
WASHINGTON,2007,1666,0,28352,24,89751,17641,0,137434,107392,30042
WASHINGTON,2008,2548,0,17943,0,89334,9316,0,119141,98650,20491
WASHINGTON,2009,616,0,26586,1426,61510,5203,0,95341,66713,28628
WASHINGTON,2010,2674,0,40591,1834,66233,21217,0,132549,87450,45099
WASHINGTON,2011,3325,0,47031,1578,79660,17952,0,149546,97612,51934
WASHINGTON,2012,8197.2,0,27904.37,1557,75503,21791,0,134952.57,97294,37658.57
WASHINGTON,2013,397,0,39434,1789,82645,41830,0,166095,124475,41620
WASHINGTON,2014,0,0,41686,3768,66862,30043,0,142359,96905,45454
WASHINGTON,2015,164,0,41920,1136,38757,27299,0,109276,66056,43220
WASHINGTON,2016,2804,0,20167,2217,55288,36948,0,117424,92236,25188
WHEELER,1962,5,15700,0,0,8302,3121,0,27128,11423,15705
WHEELER,1963,90,6400,0,,10680,2968,0,20138,13648,6490
WHEELER,1964,61,6900,1473,,5721,20806,0,34961,26527,8434
WHEELER,1965,0,27900,1860,0,12788,8945,0,51493,21733,29760
WHEELER,1966,0,8500,283,0,13509,1433,0,23725,14942,8783
WHEELER,1967,0,5100,1170,0,6951,3888,0,17109,10839,6270
WHEELER,1968,3047,27812,0,0,9912,8000,0,48771,17912,30859
WHEELER,1969,0,31477,0,0,1574,7791,0,40842,9365,31477
WHEELER,1970,52,33115,0,0,1208,1623,0,35998,2831,33167
WHEELER,1971,0,25350,0,0,13924,3388,0,42662,17312,25350
WHEELER,1972,0,29615,0,0,13593,2836,0,46044,16429,29615
WHEELER,1973,1524,54567,2180,0,12165,6968,0,77404,19133,58271
WHEELER,1974,6,52655,0,0,29661,4689,0,87011,34350,52661
WHEELER,1975,203,20563,0,0,25675,4359,0,50800,30034,20766
WHEELER,1976,3720,10922,0,0,26742,5083,0,46467,31825,14642
WHEELER,1977,164,31023,50,0,5815,20675,0,57727,26490,31237
WHEELER,1978,0,41261,0,0,5825,3375,0,50461,9200,41261
WHEELER,1979,0,20674,0,0,1770,320,0,22764,2090,20674
WHEELER,1980,0,22962,0,0,12050,2100,0,37112,14150,22962
WHEELER,1981,0,14872,0,0,3380,670,0,18922,4050,14872
WHEELER,1982,0,4467,0,0,0,43,0,4510,43,4467
WHEELER,1983,1988,14213,0,0,894,3910,0,21005,4804,16201
WHEELER,1984,0,22098,0,0,3087,4345,0,29530,7432,22098
WHEELER,1985,6,30826,0,0,4665,3711,0,39208,8376,30832
WHEELER,1986,0,21266,0,0,16436,7578,0,45280,24014,21266
WHEELER,1987,0,8998,0,0,5682,8350,0,23030,14032,8998
WHEELER,1988,0,19392,0,0,6457,8571,0,34420,15028,19392
WHEELER,1989,0,28160,0,0,9956,8298,0,46414,18254,28160
WHEELER,1990,0,19783,0,0,24094,7567,0,51444,31661,19783
WHEELER,1991,0,26747,18,0,17147,17852,0,61764,34999,26765
WHEELER,1992,0,23827,0,0,17917,32572,0,74316,50489,23827
WHEELER,1993,0,18641,72,0,19492,18421,0,56626,37913,18713
WHEELER,1994,0,743,17,0,27540,9603,0,37903,37143,760
WHEELER,1995,84,2999,0,61,43845,3966,0,50955,47811,3144
WHEELER,1996,84,6011,0,0,74858,7363,0,88316,82221,6095
WHEELER,1997,77,15654,0,0,48482,5638,0,69851,54120,15731
WHEELER,1998,46,1089,0,0,21124,8086,0,30345,29210,1135
WHEELER,1999,0,1291,0,0,10385,7306,0,18982,17691,1291
WHEELER,2000,0,5412,0,0,15851,5412,0,26675,21263,5412
WHEELER,2001,0,2641,0,0,3894,5821,0,12356,9715,2641
WHEELER,2002,0,1313,0,0,3661,12768,0,17742,16429,1313
WHEELER,2003,0,2094,0,0,462,14813,0,17369,15275,2094
WHEELER,2004,0,1262,0,0,1583,5076,0,7921,6659,1262
WHEELER,2005,0,446,3,0,2762,3157,0,6368,5919,449
WHEELER,2006,0,70,0,0,3963,8978,0,13011,12941,70
WHEELER,2007,0,434,0,0,5493,4741,0,10668,10234,434
WHEELER,2008,0,551,0,0,1686,1969,0,4206,3655,551
WHEELER,2009,0,1805,0,0,965,1059,0,3829,2024,1805
WHEELER,2010,303,33,0,0,262,646,0,1244,908,336
WHEELER,2011,0,51,0,0,452,997,0,1500,1449,51
WHEELER,2012,0,3294.03,0,0,1692,913,0,5899.03,2605,3294.03
WHEELER,2013,0,793,0,0,3494,2057,0,6344,5551,793
WHEELER,2014,0,910,0,0,0,3796,0,4706,3796,910
WHEELER,2015,0,3540,0,0,0,1563,0,5103,1563,3540
WHEELER,2016,0,5603,0,0,0,124,0,5727,124,5603
YAMHILL,1962,26089,0,0,0,6005,1078,0,33172,7083,26089
YAMHILL,1963,10717,200,62,,8156,2639,0,21774,10795,10979
YAMHILL,1964,24188,0,468,,9124,8680,0,42460,17804,24656
YAMHILL,1965,21521,600,0,0,8577,10649,0,41347,19226,22121
YAMHILL,1966,37401,1600,0,0,12191,6437,0,57629,18628,39001
YAMHILL,1967,29412,5000,0,2693,19602,4084,0,60791,23686,37105
YAMHILL,1968,42109,6263,0,4200,11155,4227,0,67954,15382,52572
YAMHILL,1969,31980,3357,0,1100,7840,11778,0,56055,19618,36437
YAMHILL,1970,22574,2081,0,150,11803,3054,0,39662,14857,24805
YAMHILL,1971,42333,2974,0,0,13026,6999,0,65332,20025,45307
YAMHILL,1972,45759,8036,17,4342,14516,5201,0,77871,19717,58154
YAMHILL,1973,41035,12317,0,9332,9363,8500,0,80547,17863,62684
YAMHILL,1974,31168,9870,0,520,15946,6387,0,63891,22333,41558
YAMHILL,1975,10242,4553,0,2416,34162,3205,0,54578,37367,17211
YAMHILL,1976,15221,378,0,4830,34568,7300,0,62297,41868,20429
YAMHILL,1977,23629,12979,0,0,13747,15809,0,66164,29556,36608
YAMHILL,1978,14871,9306,0,2791,23906,4847,0,55721,28753,26968
YAMHILL,1979,12728,9278,0,5246,21266,6131,0,54649,27397,27252
YAMHILL,1980,29200,11301,0,2300,25517,2834,0,71152,28351,42801
YAMHILL,1981,23128,10393,4284,1851,30815,3829,0,74300,34644,39656
YAMHILL,1982,6296,7153,0,825,37663,4168,0,56105,41831,14274
YAMHILL,1983,20482,8906,0,24,38287,10925,0,78624,49212,29412
YAMHILL,1984,9295,8281,0,5369,43690,8452,0,75087,52142,22945
YAMHILL,1985,22157,10098,0,0,45838,12009,0,90102,57847,32255
YAMHILL,1986,13096,19035,0,4703,60809,25218,0,122861,86027,36834
YAMHILL,1987,19752,20071,63,3884,40530,18313,0,102613,58843,43770
YAMHILL,1988,15671,25753,321,5275,52333,14290,8990,122633,75613,47020
YAMHILL,1989,9880,21138,0,3288,73273,17208,20903,145690,111384,34306
YAMHILL,1990,9841,6495,0,7175,35917,20144,10376,89948,66437,23511
YAMHILL,1991,12348,9363,0,5984,61883,14323,14782,118683,90988,27695
YAMHILL,1992,24485,7369,0,7629,74768,15460,10366,140077,100594,39483
YAMHILL,1993,1882,8134,0,5602,55057,30249,2827,103751,88133,15618
YAMHILL,1994,2509,1409,0,5757,68833,32751,8383,119642,109967,9675
YAMHILL,1995,8085,716,0,4926,89016,24324,11007,138074,124347,13727
YAMHILL,1996,5647,0,0,5618,56548,26951,5462,100226,88961,11265
YAMHILL,1997,957,0,15,2959,54936,19507,3822,82196,78265,3931
YAMHILL,1998,3269,33,0,3475,69597,9839,6470,92683,85906,6777
YAMHILL,1999,27,0,0,8848,53656,24500,5041,92072,83197,8875
YAMHILL,2000,28,0,0,7439,51784,14986,0,74237,66770,7467
YAMHILL,2001,33,0,0,2290,68330,14620,9718,94991,92668,2323
YAMHILL,2002,3194,0,0,3708,85273,20936,7698,120809,113907,6902
YAMHILL,2003,244,0,0,4138,82721,18452,6952,112507,108125,4382
YAMHILL,2004,211,1299,7,3549,100472,19480,11248,136266,131200,5066
YAMHILL,2005,1328,0,0,2564,81890,19565,5757,111104,107212,3892
YAMHILL,2006,4507,0,135,86,92311,23360,5393,125792,121064,4728
YAMHILL,2007,6952,0,226,1080,105284,8963,9786,132291,124033,8258
YAMHILL,2008,875,0,0,4130,68613,7647,1922,83187,78182,5005
YAMHILL,2009,5029,2509,0,2203,66448,5028,2551,83768,74027,9741
YAMHILL,2010,8602,1179,0,3223,68652,8655,7921,98232,85228,13004
YAMHILL,2011,4805,3670,0,5823,55135,17282,10016,96731,82433,14298
YAMHILL,2012,898.29,1232.09,0,5118,40156,18919,3495,69818.38,62570,7248.38
YAMHILL,2013,1186,812,0,4881,50980,24172,10048,92079,85200,6879
YAMHILL,2014,8979,270,0,5535,43775,23426,10832,92817,78033,14784
YAMHILL,2015,5705,0,0,3515,51315,23920,7028,91483,82263,9220
YAMHILL,2016,5464,1451,4,4960,53735,19265,11624,96503,84624,11879
